kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,deskripsi,path,path_gambar
gunung,Gunung Lawu,-7.627382,111.1943158,"Gunung Lawu, Karanganyar, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Karanganyar,"Gunung Lawu, Karanganyar, Jawa Tengah","Gunung Lawu (Hanacaraka: ꦒꦸꦤꦸꦁꦭꦮꦸ) adalah sebuah gunung berapi aktif yang terletak di Pulau Jawa, tepatnya di perbatasan Jawa Tengah dan Jawa Timur, Indonesia. Gunung Lawu memiliki ketinggian sekitar 3.265 mdpl.",gambar_wisata/Gunung_Lawu,gambar_wisata/Gunung_Lawu
gunung,Gunung Leuser,3.7414545,97.1551334,"Gunung Leuser, Kuta Panjang, Gayo Lues, Aceh, Sumatera, Indonesia",Aceh,Gayo Lues,"Gunung Leuser, Gayo Lues, Aceh","Gunung Leuser merupakan salah satu puncak dari puncak pegunungan leuser dengan ketinggiannya 3,404 m terletak di sebelah tenggara Aceh. Gunung Leuser terletak di dalam Taman Nasional Gunung Leuser yang mengambil nama gunung ini sebagai namanya.",gambar_wisata/Gunung_Leuser,gambar_wisata/Gunung_Leuser
gunung,Gunung Lokon,1.3641984,124.7992274,"Gunung Lokon, Tomohon, Sulawesi Utara, Sulawesi, 95415, Indonesia",Sulawesi Utara,Tomohon,"Gunung Lokon, Tomohon, Sulawesi Utara","Gunung Lokon adalah sebuah gunung berapi di dekat Kota Tomohon, Provinsi Sulawesi Utara. Gunung ini memiliki ketinggian 1.580 m dari permukaan laut.",gambar_wisata/Gunung_Lokon,gambar_wisata/Gunung_Lokon
gunung,Gunung Lompobattang,-3.5611708,119.7801217,"Jalan Gunung Lompobattang, Aufaa Residence 4, Galonta, Enrekang, Sulawesi Selatan, Sulawesi, 91711, Indonesia",Sulawesi Selatan,Sulawesi,"Gunung Lompobattang, Sulawesi, Sulawesi Selatan","Gunung Lompobattang terletak di Kabupaten Bantaeng, Sulawesi Selatan, Indonesia. Gunung ini berdekatan dengan Gunung Bawakaraeng.",gambar_wisata/Gunung_Lompobattang,gambar_wisata/Gunung_Lompobattang
gunung,Gunung Mahawu,1.3531645,124.8628914,"Gunung Mahawu, Tomohon, Sulawesi Utara, Sulawesi, 95449, Indonesia",Sulawesi Utara,Tomohon,"Gunung Mahawu, Tomohon, Sulawesi Utara","Gunung Mahawu adalah gunung berapi stratovolcano yang terletak di timur gunung berapi Gunung Lokon-Gunung Empung di Sulawesi Utara, Indonesia. Sementara di kejauhan tampak Pulau Manado Tua dan pulau-pulau di sekitarnya seolah terapung di laut Sulawesi yang sangat luas.",gambar_wisata/Gunung_Mahawu,gambar_wisata/Gunung_Mahawu
gunung,Gunung Mandala,-7.262743,109.6908084,"Gunung Mandala, mandala, Banjarnegara, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Banjarnegara,"Gunung Mandala, Banjarnegara, Jawa Tengah",Jawa Tengah (atau juga diakronimkan sebagai Jateng) adalah sebuah wilayah provinsi di Indonesia yang terletak di bagian tengah Pulau Jawa. Ibu kota Provinsi Jawa Tengah berada di Kota Semarang.,gambar_wisata/Gunung_Mandala,gambar_wisata/Gunung_Mandala
gunung,Gunung Manglayang,-6.8810787,107.7357178,"Jalur Pendakian Gunung Manglayang via Palintang, Cilengkrang, Kabupaten Bandung, Jawa Barat, Jawa, 40616, Indonesia",Jawa Barat,Kabupaten Bandung,"Gunung Manglayang, Kabupaten Bandung, Jawa Barat","Gunung Manglayang (Aksara Sunda Baku: ᮌᮥᮔᮥᮀ ᮙᮍᮣᮚᮀ) adalah sebuah gunung berapi kerucut non-aktif yang terletak di antara Kota Bandung dan Kabupaten Sumedang, Jawa Barat, Indonesia dan memiliki ketinggian sekitar 1818 mdpl. Pemandangannya cukup indah, tetapi gunung ini relatif tidak terlalu tinggi, sehingga kurang dikenal oleh pendaki-pendaki gunung pada umumnya.",gambar_wisata/Gunung_Manglayang,gambar_wisata/Gunung_Manglayang
gunung,Gunung Masurai,-2.4981564,101.9168192,"Gunung Masurai, Merangin, Jambi, Sumatera, Indonesia",Jambi,Merangin,"Gunung Masurai, Merangin, Jambi","Gunung Masurai adalah gunung di pulau Sumatra, Indonesia. Gunung tak aktif ini secara administatif terletak dalam tiga wilayah kecamatan di kabupaten Merangin, Jambi, yakni kecamatan Lembah Masurai, Jangkat dan Sungai Tenang.",gambar_wisata/Gunung_Masurai,gambar_wisata/Gunung_Masurai
gunung,Gunung Merapi,-7.5412887,110.4462006,"Gunung Merapi, Hargobinangun, Pakem, Sleman, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Hargobinangun,"Gunung Merapi, Hargobinangun, Daerah Istimewa Yogyakarta","Sleman (bahasa Jawa: ꦱ꧀ꦭꦺꦩꦤ꧀, translit. Sléman; pelafalan dalam bahasa Indonesia: [səˈleman]) adalah sebuah wilayah kabupaten yang terletak di Provinsi Daerah Istimewa Yogyakarta, Indonesia.",gambar_wisata/Gunung_Merapi,gambar_wisata/Gunung_Merapi
gunung,Gunung Meratus,-0.4213539,116.9809166,"Jalan Gunung Meratus, Melayu, Kutai Kartanegara, Kalimantan Timur, Kalimantan, 75513, Indonesia",Kalimantan Timur,Kutai Kartanegara,"Gunung Meratus, Kutai Kartanegara, Kalimantan Timur","Kalimantan Timur adalah sebuah Provinsi di pulau Kalimantan, Indonesia. Luas total Kalimantan Timur adalah 127.346,92 km².",gambar_wisata/Gunung_Meratus,gambar_wisata/Gunung_Meratus
gunung,Gunung Merbabu,-7.4524377,110.4408198,"Gunung Merbabu, Boyolali, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Boyolali,"Gunung Merbabu, Boyolali, Jawa Tengah","Gunung Merbabu (Hanacaraka: ꦒꦸꦤꦸꦁꦩꦼꦂꦧꦧꦸ) adalah gunung api yang bertipe Stratovulcano yang terletak secara geografis pada 7,5° LS dan 110,4° BT. Secara administratif gunung ini berada di wilayah Kabupaten Magelang di lereng sebelah barat dan Kabupaten Boyolali di lereng sebelah timur dan selatan, Kabupaten Semarang di lereng sebelah utara, Provinsi Jawa Tengah.
Gunung Merbabu dikenal melalui naskah-naskah masa pra-Islam sebagai Gunung Damalung:389 atau Gunung Pam(a)rihan.:69,:82  Di lerengnya pernah terdapat pertapaan terkenal yang pernah disinggahi oleh Bujangga Manik pada abad ke-15.:416  Menurut etimologi, ""merbabu"" berasal dari gabungan kata ""meru"" (gunung) dan ""abu"" (abu).",gambar_wisata/Gunung_Merbabu,gambar_wisata/Gunung_Merbabu
gunung,Gunung Nona,-5.1443205,119.4230627,"Jalan Gunung Nona Baru, Maradekaya, Makassar, Sulawesi Selatan, Sulawesi, 90141, Indonesia",Sulawesi Selatan,Makassar,"Gunung Nona, Makassar, Sulawesi Selatan","Gunung Buttu atau Buntu Kabobong atau sering disebut dengan Gunung Nona adalah Gunung yang bisa dilihat dengan sudut pandang terbaik dari Bambapuang yang secara administratif terletak di Desa Rossoan Enrekang, kecamatan Enrekang, Kabupaten Enrekang. Gunung tersebut berada di km 16 dari Kota Enrekang, ibu kota Kabupaten Enrekang, atau berada sekitar 240 km di arah utara Kota Makassar.",gambar_wisata/Gunung_Nona,gambar_wisata/Gunung_Nona
gunung,Gunung Palung National Park,-1.2137375,110.2375269,"Taman Nasional Gunung Palung, Kayong Utara, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Kayong Utara,"Gunung Palung National Park, Kayong Utara, Kalimantan Barat","Taman Nasional Gunung Palung (TNGP) adalah taman nasional yang terletak di Kabupaten Kayong Utara dan Kabupaten Ketapang, Kalimantan Barat.


== Sejarah ==
Kawasan hutan ini mula-mula dilindungi pada tahun 1937 sebagai hutan cagar alam dengan luas 300 km².",gambar_wisata/Gunung_Palung_National_Park,gambar_wisata/Gunung_Palung_National_Park
gunung,Gunung Pangrango,-6.7698136,106.9640294,"Gunung Pangrango, Kab Sukabumi, Jawa Barat, Jawa, Indonesia",Jawa Barat,Kab Sukabumi,"Gunung Pangrango, Kab Sukabumi, Jawa Barat","Gunung Salak (Aksara Sunda Baku: ᮌᮥᮔᮥᮀ ᮞᮜᮊ᮪, merupakan kompleks gunung berapi tua yang terletak di selatan Jakarta, di Pulau Jawa. Kawasan rangkaian gunung ini termasuk ke dalam wilayah Kabupaten Sukabumi dan Kabupaten Bogor, Jawa Barat.",gambar_wisata/Gunung_Pangrango,gambar_wisata/Gunung_Pangrango
gunung,Gunung Papandayan,-6.3264787,108.3338984,"Gunung Papandayan, Indramayu, Jawa Barat, Jawa, 45211, Indonesia",Jawa Barat,Indramayu,"Gunung Papandayan, Indramayu, Jawa Barat","Kereta api Ciremai adalah layanan kereta api penumpang kelas eksekutif dan ekonomi yang dioperasikan oleh PT Kereta api Indonesia (Persero) dengan melayani relasi Semarang Tawang–Bandung melalui lintas utara Jawa (via Cikampek–Tegal). 
Nama ""Ciremai"" diambil dari gunung berapi aktif tertinggi di Jawa Barat yang berbatasan dengan Kabupaten Kuningan dan Majalengka, bernama Gunung Ceremai, di mana letak Stasiun Cirebon berada yang merupakan salah satu stasiun pemberhentian dari kereta api ini.",gambar_wisata/Gunung_Papandayan,gambar_wisata/Gunung_Papandayan
gunung,Gunung Pasi,0.85,109,"Gunung Pasi, Singkawang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Singkawang,"Gunung Pasi, Singkawang, Kalimantan Barat",Deskripsi tidak ditemukan,gambar_wisata/Gunung_Pasi,gambar_wisata/Gunung_Pasi
gunung,Gunung Patuha,-7.1610219,107.4000215,"Gunung Patuha, Kabupaten Bandung, Jawa Barat, Jawa, 40973, Indonesia",Jawa Barat,Kabupaten Bandung,"Gunung Patuha, Kabupaten Bandung, Jawa Barat","Gunung Patuha (bahasa Sunda: ᮌᮥᮔᮥᮀ ᮕᮒᮥᮠ, translit. Gunung Patuha) merupakan sebuah gunung yang terdapat di Rancabali, Ciwidey, Kabupaten Bandung, Jawa Barat yang memiliki ketinggian 2.434 meter.",gambar_wisata/Gunung_Patuha,gambar_wisata/Gunung_Patuha
gunung,Gunung Puncak Jaya,-4.2065192,138.5976675,"Gambu, Lanny Jaya, Papua Pegunungan, Western New Guinea, Indonesia",Papua Pegunungan,Lanny Jaya,"Gunung Puncak Jaya, Lanny Jaya, Papua Pegunungan","Papua Pegunungan adalah sebuah provinsi di Indonesia dengan ibu kota yang berkedudukan di Kabupaten Jayawijaya, tepatnya di perbatasan Walesi dan Wouma. Papua Pegunungan dimekarkan dari provinsi Papua bersama dua provinsi lainnya yakni Papua Selatan dan Papua Tengah pada 30 Juni 2022 berdasarkan Undang-Undang Nomor 16 Tahun 2022.",gambar_wisata/Gunung_Puncak_Jaya,gambar_wisata/Gunung_Puncak_Jaya
gunung,Gunung Puntang,-7.466667,107.766667,"Gunung Puntang, Garut, Jawa Barat, Jawa, Indonesia",Jawa Barat,Garut,"Gunung Puntang, Garut, Jawa Barat",Deskripsi tidak ditemukan,gambar_wisata/Gunung_Puntang,gambar_wisata/Gunung_Puntang
gunung,Gunung Putri Lembang,-6.795556,107.635833,"Gunung Putri, Lembang, Bandung Barat, Jawa Barat, Jawa, 40931, Indonesia",Jawa Barat,Bandung Barat,"Gunung Putri Lembang, Bandung Barat, Jawa Barat","Jawa Barat (diakronimkan sebagai Jabar) adalah provinsi yang terletak di Pulau Jawa, Indonesia. Provinsi ini beribu kota di Kota Bandung.",gambar_wisata/Gunung_Putri_Lembang,gambar_wisata/Gunung_Putri_Lembang
gunung,Gunung Rajabasa,-5.7815291,105.6273999,"Gunung Rajabasa, Lampung Selatan, Lampung, Sumatera, 35592, Indonesia",Lampung,Lampung Selatan,"Gunung Rajabasa, Lampung Selatan, Lampung","Gunung Rajabasa (Abung: 𞜂𞜔𞜉𞜔𞜖𞜎𞜅𞜋𞜑) adalah gunung berapi dengan kerucut vulkanik yang terdapat di Selat Sunda di bagian tenggara dari Sumatra, terletak di Kabupaten Lampung Selatan, Provinsi Lampung. Memiliki puncak kawah dengan lebar 500x700 meter dengan bagian daratan berawa, gunung berapi diselimuti dengan berbagai vegetasi.",gambar_wisata/Gunung_Rajabasa,gambar_wisata/Gunung_Rajabasa
gunung,Gunung Raung,-8.119636,114.055025,"Gunung Raung, Bondowoso, Jawa Timur, Jawa, Indonesia",Jawa Timur,Bondowoso,"Gunung Raung, Bondowoso, Jawa Timur","Gunung Raung adalah gunung berapi kerucut yang terletak di ujung timur Pulau Jawa, Indonesia. Secara administratif, kawasan gunung ini termasuk dalam wilayah tiga kabupaten di wilayah Besuki, Jawa Timur, yaitu Banyuwangi, Bondowoso, dan Jember.",gambar_wisata/Gunung_Raung,gambar_wisata/Gunung_Raung
gunung,Gunung Raya,0.866667,109.066667,"Gunung Raya, Singkawang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Singkawang,"Gunung Raya, Singkawang, Kalimantan Barat","Kota Singkawang atau Sakawokng dalam bahasa Dayak Salako atau San-Khew-Jong (bahasa Hakka: 山口洋) adalah sebuah kota yang terletak di provinsi Kalimantan Barat, Indonesia. Kota ini terletak di sekitar 145 km sebelah utara dari ibu kota provinsi, Kota Pontianak, dan dikelilingi oleh pegunungan Pasi, Poteng, dan Sakkok.",gambar_wisata/Gunung_Raya,gambar_wisata/Gunung_Raya
gunung,Gunung Rinjani,-8.4117272,116.4581059,"Rinjani, Lombok Timur, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,,"Gunung Rinjani, nan, Nusa Tenggara Barat","Tetebatu adalah sebuah desa di wilayah Kecamatan Sikur, Kabupaten Lombok Timur, Provinsi Nusa Tenggara Barat, Indonesia.
Desa Wisata Tetebatu
Desa wisata Tetebatu berada di wilayah Kecamatan Sikur, Kabupaten Lombok Timur, Provinsi Nusa Tenggara Barat, dengan jarak tempuh sekitar 2 Jam dari Kota Mataram.",gambar_wisata/Gunung_Rinjani,gambar_wisata/Gunung_Rinjani
gunung,Gunung Salak,-6.7136069,106.7385402,"Gunung Salak, Tamansari, Kab Bogor, Jawa Barat, Jawa, Indonesia",Jawa Barat,Kab Bogor,"Gunung Salak, Kab Bogor, Jawa Barat","Gunung Salak (Aksara Sunda Baku: ᮌᮥᮔᮥᮀ ᮞᮜᮊ᮪, merupakan kompleks gunung berapi tua yang terletak di selatan Jakarta, di Pulau Jawa. Kawasan rangkaian gunung ini termasuk ke dalam wilayah Kabupaten Sukabumi dan Kabupaten Bogor, Jawa Barat.",gambar_wisata/Gunung_Salak,gambar_wisata/Gunung_Salak
gunung,Gunung Saran,-0.416667,111.3,"Gunung Saran, Tempunak, Sintang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Sintang,"Gunung Saran, Sintang, Kalimantan Barat",Deskripsi tidak ditemukan,gambar_wisata/Gunung_Saran,gambar_wisata/Gunung_Saran
gunung,Gunung Semeru,-8.1078426,112.92248,"Gunung Semeru, Lumajang, Jawa Timur, Jawa, Indonesia",Jawa Timur,Lumajang,"Gunung Semeru, Lumajang, Jawa Timur","Gunung Semeru atau Gunung Meru adalah sebuah gunung berapi kerucut di Jawa Timur, Indonesia. Gunung Semeru merupakan gunung tertinggi di Pulau Jawa, dengan puncaknya Mahameru, 3.676 meter dari permukaan laut (mdpl).",gambar_wisata/Gunung_Semeru,gambar_wisata/Gunung_Semeru
gunung,Gunung Sibayak,3.2393517,98.5047584,"Gunung Sibayak, Karo, Sumatera Utara, Sumatera, 22156, Indonesia",Sumatera Utara,Karo,"Gunung Sibayak, Karo, Sumatera Utara","Gunung Sibayak (bahasa Batak Karo: Deleng Sibayak) adalah sebuah gunung di Kabupaten Karo, Sumatera Utara. Masyarakat Karo menyebut gunung Sibayak dengan sebutan ""gunung raja"".",gambar_wisata/Gunung_Sibayak,gambar_wisata/Gunung_Sibayak
gunung,Gunung Sinabung,3.1709534,98.3920481,"Gunung Sinabung, Karo, Sumatera Utara, Sumatera, Indonesia",Sumatera Utara,Karo,"Gunung Sinabung, Karo, Sumatera Utara","Gunung Sinabung (bahasa Batak Karo: Deleng Sinabung) adalah gunung api di Dataran Tinggi Karo, Kabupaten Karo, Sumatera Utara, Indonesia. Sinabung bersama Gunung Sibayak di dekatnya adalah dua gunung berapi aktif di Sumatera Utara dan menjadi puncak tertinggi ke 2 di provinsi Sumatera Utara setelah Gunung Sibuatan.",gambar_wisata/Gunung_Sinabung,gambar_wisata/Gunung_Sinabung
gunung,Gunung Sindoro,-7.3011387,109.9966992,"Gunung Sindoro, Wonosobo, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Wonosobo,"Gunung Sindoro, Wonosobo, Jawa Tengah","Gunung Sindoro atau Gunung Sundoro (puncak ketinggian 3.153 mdpl) (bahasa Jawa: ꦒꦸꦤꦸꦁꦱꦸꦤ꧀ꦢꦫ, translit. Gunung Sundara) merupakan sebuah gunung stratovolcano aktif yang terletak di Jawa Tengah, Indonesia, dengan Temanggung sebagai kota terdekat.",gambar_wisata/Gunung_Sindoro,gambar_wisata/Gunung_Sindoro
gunung,Gunung Slamet,-7.2414693,109.2149699,"Gunung Slamet, Pemalang, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Pemalang,"Gunung Slamet, Pemalang, Jawa Tengah",Jawa Tengah (atau juga diakronimkan sebagai Jateng) adalah sebuah wilayah provinsi di Indonesia yang terletak di bagian tengah Pulau Jawa. Ibu kota Provinsi Jawa Tengah berada di Kota Semarang.,gambar_wisata/Gunung_Slamet,gambar_wisata/Gunung_Slamet
gunung,Gunung Soputan,1.121651,124.741586,"Gunung Soputan, Minahasa, Sulawesi Utara, Sulawesi, Indonesia",Sulawesi Utara,Sulawesi,"Gunung Soputan, Sulawesi, Sulawesi Utara","Sulawesi Utara (disingkat Sulut) adalah salah satu  provinsi yang terletak di ujung utara Pulau Sulawesi, Indonesia, dengan ibu kota terletak di kota Manado. Sulawesi Utara atau Sulut berbatasan dengan Laut Maluku dan Samudra Pasifik di sebelah timur, Laut Maluku dan Teluk Tomini di sebelah selatan, Laut Sulawesi dan Provinsi Gorontalo di sebelah barat, dan Provinsi Davao Occidental di sebelah utara.",gambar_wisata/Gunung_Soputan,gambar_wisata/Gunung_Soputan
gunung,Gunung Sumbing,-7.3818933,110.0758185,"Gunung Sumbing, Temanggung, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Temanggung,"Gunung Sumbing, Temanggung, Jawa Tengah","Gunung Sumbing (Ketinggian puncak 3.371 mdpl) adalah gunung berapi kerucut yang terdapat di Jawa Tengah, Indonesia. Gunung Sumbing merupakan gunung tertinggi ketiga di Pulau Jawa setelah Gunung Semeru dan Gunung Slamet.",gambar_wisata/Gunung_Sumbing,gambar_wisata/Gunung_Sumbing
gunung,Gunung Talang,-0.9781239,100.6820609,"Gunung Talang, Solok, Sumatera Barat, Sumatera, Indonesia",Sumatera Barat,Solok,"Gunung Talang, Solok, Sumatera Barat","Gunuang Talang adalah sebuah kecamatan di Kabupaten Solok, Sumatera Barat. Pusat pemerintahan kecamatan ini berada di nagari Talang.",gambar_wisata/Gunung_Talang,gambar_wisata/Gunung_Talang
gunung,Gunung Tambora,-8.2466913,117.9584724,"Gunung Tambora, Bima, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,,"Gunung Tambora, nan, Nusa Tenggara Barat","Gunung Pasaman adalah gunung yang terletak di Kabupaten Pasaman Barat, Provinsi Sumatera Barat, berdampingan dengan Gunung Talamau. Gunung ini termasuk dalam tipe gunung api tidak aktif, dikenal juga dengan nama Puncak Rajo Imbang Langik, diambil dari nama raja yang pernah berkuasa di daerah tersebut pada zaman dahulu.",gambar_wisata/Gunung_Tambora,gambar_wisata/Gunung_Tambora
gunung,Gunung Tambrauw,-1.0278609,132.5288679,"Gunung Kabek, Tambrauw, Papua Barat Daya, Western New Guinea, Indonesia",Papua Barat Daya,Tambrauw,"Gunung Tambrauw, Tambrauw, Papua Barat Daya","Kabupaten Tambrauw adalah salah satu kabupaten di provinsi Papua Barat Daya, Indonesia yang terbentuk di tahun 2008. Pusat pemerintahan atau ibukota berada di Fef.",gambar_wisata/Gunung_Tambrauw,gambar_wisata/Gunung_Tambrauw
gunung,Gunung Tampomas,-6.7637152,107.9605847,"Gunung Tampomas, Sumedang, Jawa Barat, Jawa, Indonesia",Jawa Barat,Sumedang,"Gunung Tampomas, Sumedang, Jawa Barat","Tampomas (Aksara Sunda Baku: ᮌᮥᮔᮥᮀ ᮒᮙ᮪ᮕᮧᮙᮞ᮪) adalah sebuah gunung berapi andesit yang terletak di Jawa Barat, tepatnya di sebelah utara kawasan perkotaan Sumedang (6.77°S 107.95°E﻿ / -6.77; 107.95). Stratovolkano dengan ketinggian 1684 meter di atas permukaan laut ini memiliki aliran lava aktif di sisi timur lerengnya.",gambar_wisata/Gunung_Tampomas,gambar_wisata/Gunung_Tampomas
gunung,Gunung Tangkuban Perahu,-8.6724148,115.1702225,"Jalan Gunung Tangkuban Perahu, Kerobokan Kelod, Kuta Utara, Badung, Bali, Nusa Tenggara, 08361, Indonesia",Bali,Badung,"Gunung Tangkuban Perahu, Badung, Bali",Deskripsi tidak ditemukan,gambar_wisata/Gunung_Tangkuban_Perahu,gambar_wisata/Gunung_Tangkuban_Perahu
gunung,Gunung Ternate,0.8098795,127.3323425,"Gunung Gamalama, Ternate, Maluku Utara, Maluku, Indonesia",Maluku Utara,Ternate,"Gunung Ternate, Ternate, Maluku Utara",Kesultanan Ternate atau juga dikenal dengan Kerajaan Gapi adalah salah satu dari 4 kerajaan Islam di Kepulauan Maluku dan merupakan salah satu kerajaan Islam tertua di Nusantara. Didirikan oleh Baab Mashur Malamo pada tahun 1257.,gambar_wisata/Gunung_Ternate,gambar_wisata/Gunung_Ternate
gunung,Gunung Tilu,-7.533333,107.933333,"Gunung Tilu, Garut, Jawa Barat, Jawa, Indonesia",Jawa Barat,Garut,"Gunung Tilu, Garut, Jawa Barat","Gunung Cikuray atau Cikurai (Aksara Sunda Baku: ᮌᮥᮔᮥᮀ ᮎᮤᮊᮥᮛᮄ) adalah sebuah gunung bertipe Stratovolcano yang terletak di Dayeuhmanggung, Kabupaten Garut, Jawa Barat, Indonesia. Gunung Cikuray yang mempunyai ketinggian 2.821 meter di atas permukaan laut ini tidak mempunyai kawah aktif dan merupakan gunung tertinggi keempat di Jawa Barat setelah Gunung Ciremai, Gunung Pangrango dan Gunung Gede.",gambar_wisata/Gunung_Tilu,gambar_wisata/Gunung_Tilu
gunung,Gunung Welirang,-7.7326,112.5747,"Gunung Welirang, Pacet, Mojokerto, Jawa Timur, Jawa, Indonesia",Jawa Timur,Mojokerto,"Gunung Welirang, Mojokerto, Jawa Timur","Gunung Welirang adalah sebuah gunung berapi aktif dengan ketinggian 3.156 mdpl yang secara administratif terletak di perbatasan Kota Batu, Kabupaten Pasuruan, dan Kabupaten Mojokerto, Jawa Timur, Indonesia. Gunung Welirang berada dalam pengelolaan Taman Hutan Raya Raden Soerjo.",gambar_wisata/Gunung_Welirang,gambar_wisata/Gunung_Welirang
gunung,Gunung Wilis,-7.820585,111.7571632,"Gunung Wilis, Ponorogo, Jawa Timur, Jawa, Indonesia",Jawa Timur,Ponorogo,"Gunung Wilis, Ponorogo, Jawa Timur","Gunung Wilis atau  Pegunungan Wilis adalah  gunung berapi Tipe B yang sudah lama tidak aktif dan terletak di Jawa Timur, Indonesia. Pegunungan Wilis merupakan gabungan dari banyak puncak gunung, salah satunya yang tertinggi bernama Puncak Trogati dengan ketinggian 2.563 meter di atas permukaan laut (mdpl), Pegunungan Wilis termasuk dalam wilayah enam kabupaten yaitu Kabupaten Kediri, Kabupaten Tulungagung, Kabupaten Nganjuk, Kabupaten Madiun, Kabupaten Ponorogo, dan Kabupaten Trenggalek.",gambar_wisata/Gunung_Wilis,gambar_wisata/Gunung_Wilis
kebun binatang,Bali Bird Park,-8.6001941,115.2509922,"Bali Bird Park, Jalan Piakan I, Singapadu, Gianyar, Bali, Nusa Tenggara, 80238, Indonesia",Bali,Gianyar,"Bali Bird Park, Gianyar, Bali","Kabupaten Gianyar (bahasa Bali: aksara Bali: ᬕ᭄ᬬᬜᬃ, translit. gyañaŕ) adalah sebuah wilayah kabupaten yang terletak di provinsi Bali, Indonesia.",gambar_wisata/Bali_Bird_Park,gambar_wisata/Bali_Bird_Park
